V1,V2,cl,dataset
-0.26856825089899,0.04521756729717,2,6
-0.3770886820010044,0.2786749895316494,2,6
-0.054697366269822315,0.36509642862290903,2,6
-0.18569515667545147,0.21371753952572092,2,6
-0.16765362034048956,0.28251039538563605,2,6
-0.32469873573516733,-0.11865083353876621,2,6
-0.2655514355882428,0.10831628447526315,2,6
-0.21646762723071855,0.009792590213382218,2,6
-0.5121525747173072,0.034331585868557446,2,6
-0.37638718190271836,-0.15920041295090198,2,6
-0.14355899869660288,0.23433454716373545,2,6
-0.2664892374913155,0.09076906174137261,2,6
-0.2602809618503012,0.28294214876279145,2,6
-0.23303686277283595,-0.039109398294243036,2,6
-0.09658601145501303,0.056777586275357284,2,6
-0.3585066411944152,-0.09337250009486059,2,6
-0.43101118027128194,0.23380308594148172,2,6
-0.5025298486637276,0.16137514912149564,2,6
-0.39346506157138406,0.1237125981508744,2,6
-0.1389494579600257,0.23911125989245677,2,6
-0.22290565975364432,0.25685624507575433,2,6
-0.28143249332932074,0.2704267184965559,2,6
-0.10601427193677276,-0.054963332829728644,2,6
-0.23704631805909837,-0.07372256045277212,2,6
-0.5793433626296645,0.07878685023540355,2,6
-0.2551720307835917,0.12655096448625486,2,6
-0.11345445932816697,-0.3210025045450756,2,6
-0.3741732737068677,0.16385327111690187,2,6
-0.3160082531909463,0.16321903823973014,2,6
-0.27344059170245527,0.28815614724902117,2,6
-0.32646197085799356,0.3309383384099194,2,6
-0.2341070577138195,0.17248068674362926,2,6
-0.3076180030589982,0.47522467885990904,2,6
-0.25525087226140797,-0.12420502013780635,2,6
-0.2747244920856967,0.07048863172973363,2,6
-0.38516219144100944,-0.014942873950483493,2,6
-0.2597751762088771,0.1750073809503636,2,6
-0.37173860794523383,0.21732083482436884,2,6
-0.2882089149440087,0.07690910629432629,2,6
-0.30942375990695586,0.19145125893629117,2,6
-0.339156239211435,0.04366416718275204,2,6
-0.11929014550902504,0.20031186789287966,2,6
-0.21824143993396555,0.15344219951091975,2,6
-0.5680090974257839,-0.05080122546608351,2,6
-0.39261475971162774,0.12491112843780813,2,6
-0.49706289589351144,-0.1415974701828322,2,6
-0.19092691582680701,0.026454978087590703,2,6
-0.32405497218263346,0.12374770237982133,2,6
-0.12109071382562248,0.2644467868945834,2,6
-0.21918030590590343,0.039710957736255076,2,6
-0.084286613763018,0.3637405447030177,2,6
-0.2259764062506187,0.20044430385393283,2,6
-0.30112612889037293,0.018514645204475683,2,6
-0.24679907253827407,0.002521905150253717,2,6
-0.29348675799151613,7.358354209801576e-4,2,6
-0.2381173022805183,0.2451923029570205,2,6
-0.3077515739809579,0.13930384804707016,2,6
-0.2602314854944403,0.13244757447380653,2,6
-0.3871407270924655,0.035070583777001396,2,6
-0.4054398344599379,0.14356157396074953,2,6
-0.32484699980050297,0.04171313852454048,2,6
-0.3128343847946991,0.3314506232459835,2,6
-0.22762206091106435,0.01883765958113673,2,6
-0.3238947107461656,-0.14995246426744088,2,6
-0.3578592446761385,-0.03629675737410265,2,6
-0.5262349091459634,0.09889482751824008,2,6
-0.18619418890785958,0.13159429535531578,2,6
-0.24227038976721393,0.04674817583347132,2,6
-0.4583080060265023,-0.36562092034889215,2,6
-0.22865352568730263,0.2526948412724218,2,6
-0.45312954245332115,-0.014109776360370918,2,6
-0.2884912076777361,0.011069988988721885,2,6
-0.4744313549457481,0.26030441419308314,2,6
-0.26554613861579635,0.13596648814833168,2,6
-0.27009012434911,0.2704879474783656,2,6
-0.4070020620984379,0.33182265264943367,2,6
-0.35463341750743016,0.15759280850236898,2,6
-0.2132465095437986,0.4898384906525302,2,6
-0.3997336560183583,-0.03289387794112991,2,6
-0.34983688434156696,0.0019164174311954718,2,6
-0.4290329023242657,0.1462593628584014,2,6
-0.3963714717190055,0.23100974895554702,2,6
-0.2314793485093794,0.12719543183701382,2,6
-0.33972973088344777,0.24079358627839134,2,6
-0.1975055894477148,0.4056626421037952,2,6
-0.23658671623686556,0.19215337398615326,2,6
-0.2430994619088258,0.2688436740594846,2,6
-0.35238629344031613,0.08977632241577616,2,6
-0.22399274084442788,0.23716415472257618,2,6
-0.195523543174693,0.3874303583160787,2,6
-0.32047007845378256,-0.02388331629805915,2,6
-0.3694827108978458,-0.12629417697037887,2,6
-0.20447545454141564,0.31330766463092946,2,6
-0.3450333123502147,0.24853817028720268,2,6
-0.22346733616326928,-0.041010455106978205,2,6
-0.2661695435151548,0.28074233272229576,2,6
-0.19674491477374337,0.3288899011310008,2,6
-0.17207083752132143,0.21048970191428357,2,6
-0.16749411933231106,-0.04135818683964124,2,6
-0.32286160052846413,0.09517264608611714,2,6
-0.2487120606655589,0.019264459800808403,2,6
-0.13197798487817813,0.19517009719155082,2,6
-0.36276178889153643,-0.08191296912579621,2,6
-0.05010523940073171,-0.017160389307726086,2,6
-0.2971839692618581,0.20817334496189074,2,6
-0.35033347136316956,0.3362101809725899,2,6
-0.13145655711926718,0.1530917602968495,2,6
-0.1443820779138985,0.0412035164462357,2,6
-0.33263321800600065,0.21452402107115942,2,6
-0.36387214038668975,0.2420336468364379,2,6
-0.3250181811611,-0.10076054663216824,2,6
-0.33839325706267126,0.7075014334762947,2,6
-0.24870358583283103,-0.09798632240757087,2,6
-0.2276413300619322,0.012106009966572934,2,6
-0.3227233036753493,0.14051385669003488,2,6
-0.13485115277376158,-0.09925849666062794,2,6
-0.22296928730526605,0.1642802781337644,2,6
-0.4475444651600544,-0.12194765325611978,2,6
-0.33714519247092867,0.10006917774018681,2,6
-0.330857481133883,0.004325279746551225,2,6
-0.1724305184988827,0.30557168058663536,2,6
-0.2839916707213586,0.2277915418114186,2,6
-0.12575339194908902,0.13620694693663898,2,6
-0.30950835667024,0.1853995699654394,2,6
-0.19848299818909398,-0.04705511536910781,2,6
-0.22852946684321415,0.36061795245360734,2,6
-0.31401757242243,0.19907153212954057,2,6
-0.31431037595193034,0.19308312381249146,2,6
-0.3161573277237926,0.32905679095847684,2,6
-0.4175255917553329,0.18965538108336777,2,6
-0.47775996206475985,-0.19833358197446285,2,6
-0.04862271377804801,0.03123031186518076,2,6
-0.29901905671643403,0.15304388099595886,2,6
-0.22090660124972317,0.46500041128415165,2,6
-0.1285648966792963,0.3070058919541068,2,6
-0.11908809870737964,0.36875528527338985,2,6
-0.19733268920499458,0.006606733258946479,2,6
-0.15873273186810932,0.03527148769756437,2,6
-0.2771620374628129,0.16920141747644382,2,6
-0.3786597244524482,-0.13346256190251696,2,6
-0.3946901400560016,0.27690134484616624,2,6
-0.39815535231147237,-0.06474725980962948,2,6
-0.4674513631383401,0.2280063983499065,2,6
-0.361655593972059,0.23869470005421392,2,6
-0.29713873547880787,0.05135992922672378,2,6
-0.42157254006458544,0.02085394519747713,2,6
-0.6314594965719871,-0.07591036462185163,2,6
-0.25918492371436996,-0.04918574488133215,2,6
-0.36126151337778667,0.08621126764577425,2,6
-0.44682717297271835,-0.06744086041275188,2,6
-0.2593454030727546,-0.07106279739977603,2,6
-0.09932209149078376,0.1478351382756889,2,6
-0.2528919655266705,-0.24402223663321687,2,6
-0.03352525627536861,-0.061104841765018465,2,6
-0.33368931908409105,0.3408687094165154,2,6
-0.2798101533603241,0.2353198111267808,2,6
-0.2770375023736035,0.07779399231075379,2,6
-0.21600528789164694,0.14496356616159167,2,6
-0.2414602555562006,0.059895333098970716,2,6
-0.2563250570228419,0.03151448795600356,2,6
-0.4264411867932064,0.0624375784344216,2,6
-0.2231313675890097,-0.1489469339496174,2,6
-0.3533013435957255,0.16128876975121115,2,6
-0.18370130177380758,0.14226005187490606,2,6
-0.16162293306186776,0.14365620462982134,2,6
-0.2305503562617479,0.18448907983660556,2,6
-0.48813473236041477,0.04653859239174296,2,6
-0.27173847797244766,0.3420556288240024,2,6
-0.5218886506151355,0.09037801443331706,2,6
-0.3461650447533242,0.16904757076116386,2,6
-0.2653668704259465,-0.030672575377605427,2,6
-0.3307225644703962,0.09351811631557716,2,6
-0.20654348503580058,0.3290630747579032,2,6
-0.18059446505138477,-0.04152916977771416,2,6
-0.20632007827069565,0.25480788011872846,2,6
-0.03515510549777445,0.39155457503433544,2,6
-0.44222390470962003,0.12617794204884536,2,6
-0.3955148545511782,0.0644548965136994,2,6
-0.5223295577821301,-0.04151656945244864,2,6
-0.43741567374986734,0.06786345650702613,2,6
-0.2741056276995308,0.28611204614148017,2,6
-0.28425271037062416,-0.3169755854155869,2,6
-0.29721643374758133,0.039683357473816155,2,6
-0.21668292892170118,0.2467568878166788,2,6
-0.1715981505006257,0.2623295035139474,2,6
-0.3592222562253888,0.08765184050222358,2,6
-0.21696280331408427,0.4545361822866375,2,6
-0.4177095378014852,-0.12097004359860888,2,6
-0.15111663687944582,0.3315921500022363,2,6
-0.3599437905395164,-0.03947140780882338,2,6
-0.21009602464546492,0.2549499539660531,2,6
-0.3571675381838932,-0.12949797120615494,2,6
-0.3323495490188832,0.29271345578454105,2,6
-0.24850486556274398,-0.15332302407401538,2,6
-0.1797555420943591,-0.025047887951449785,2,6
-0.21337646749245953,-0.11409884930234672,2,6
-0.19978844249889074,0.16463566549229164,2,6
-0.06260051224034069,0.23128149886894794,2,6
-0.2429422809719654,0.19770448821784647,2,6
-0.2555515725248211,-0.022028712284301366,2,6
-0.42750638766929483,-0.09012384698367953,2,6
-0.08999708881528957,0.295572643140672,2,6
-0.3752113812924503,0.13853450284496652,2,6
-0.3658264846799316,0.1371275265342979,2,6
-0.28410505456699403,0.09120392812298161,2,6
-0.3041490805866505,0.17980923499949641,2,6
-0.4185047306835646,-0.10348846610951534,2,6
-0.22102602979558367,0.053138752290193825,2,6
-0.3875585334760302,0.1484775664191322,2,6
3.3759162651407493e-4,0.10123643764285847,2,6
-0.20048438027878812,0.11210702201664643,2,6
-0.19029789939767505,0.2598790327006154,2,6
-0.372491341068972,0.31096035970055663,2,6
-0.19507111683371986,0.03434904692670768,2,6
-0.20421101024869553,0.045227933482830246,2,6
-0.4684916180713464,0.2682277135990301,2,6
-0.33075164461323836,0.1402258235682907,2,6
-0.4707891843450155,0.2444920395390427,2,6
-0.3003499845164069,-0.1329972779493272,2,6
-0.3188030181785064,0.02929084781960739,2,6
-0.1715787806955818,0.013812216270779137,2,6
-0.25595230481896314,-0.0012049111230766907,2,6
-0.21993897407557372,0.12345505614213888,2,6
-0.21832670818374994,0.14827236951005174,2,6
-0.33025360828463624,0.17208705442972413,2,6
-0.28077490333791666,0.23293236393458328,2,6
-0.24072865936057597,0.01663400620885519,2,6
-0.338628457358168,0.2336789859901967,2,6
-0.1786703790305353,0.12536559870102743,2,6
-0.19069913519467924,0.19211568096392342,2,6
-0.24144922258207263,0.02752665469536264,2,6
-0.47881987053951713,-0.17035206799160404,2,6
-0.21013758238222432,0.11838784343155806,2,6
-0.17098620671957898,-0.13568558677874684,2,6
-0.4775334560277092,-0.26339573828712626,2,6
-0.3028406873791115,0.2394384790465864,2,6
-0.36429663581743277,0.09543290728019843,2,6
-0.38397585863867734,0.1729784986788859,2,6
-0.47247307947567707,-0.07773420457940627,2,6
-0.24847093961598435,0.32082352529703195,2,6
-0.3855062650185187,0.06085871202492382,2,6
-0.25697736085274697,0.13340394137431347,2,6
-0.35735073490777236,0.08069580811459762,2,6
-0.2936173347307875,0.05537477681806924,2,6
-0.3183197554494783,0.23775933263419424,2,6
0.0219659500547007,0.4882216119317462,2,6
-0.3667478355879421,-0.0363789566613788,2,6
-0.24825543250937232,0.08874261918530149,2,6
-0.3284943176189363,0.22720194500164492,2,6
-0.27286356435641224,0.10632529233295662,2,6
-0.4078135202762483,0.08209486960554885,2,6
-0.21761982367629656,0.19660538378380513,2,6
-0.35856578395069294,0.06555594841966234,2,6
-0.2796022212416986,0.09203859986808488,2,6
-0.327033828868845,0.24376939204253253,2,6
-0.2758787534381829,0.06776258419528933,2,6
-0.2972368041838707,-0.010488377726941472,2,6
-0.555318256396499,0.0882046740238413,2,6
-0.4521238121739826,0.16585262739384604,2,6
-0.31529559199449964,0.17021347418575486,2,6
-0.36634267391585573,0.07284365199887385,2,6
-0.3470916726288186,0.38654336438871784,2,6
-0.2742871653196217,0.1216919398342102,2,6
-0.2517313399079773,0.388813843374243,2,6
-0.11677853220884353,0.29769512359516465,2,6
-0.14113350383161988,0.04666544858590421,2,6
-0.11023104139218216,0.08394918577017228,2,6
-0.4233918481989479,0.07263587727016224,2,6
-0.3976402033945712,0.1238028881388856,2,6
-0.35314515946908964,0.15388256790707375,2,6
-0.12824828879575753,0.3334298641178731,2,6
-0.3989631113561004,0.0660558735506454,2,6
-0.3021220662302675,0.34075074282708484,2,6
-0.37627714470648355,0.09661890401039991,2,6
-0.41997534452568075,0.17077923953649832,2,6
-0.3190759582171357,0.09472728526873933,2,6
-0.35993125980928575,-0.14779782290334553,2,6
-0.14191450373624,-0.0035613685464118416,2,6
-0.4133292845554767,0.23392264343106822,2,6
-0.3244534256526149,0.1490476854825233,2,6
-0.1348535569383759,0.06932482475685106,2,6
-0.2527789441452214,-0.06378746825787579,2,6
-0.19179973454630161,0.09782294713018212,2,6
-0.19643373430073433,0.22990345015141747,2,6
-0.46998049391118624,0.11910474971303764,2,6
-0.29959498542374036,0.29740595442070367,2,6
-0.3143476027810025,-0.0315245230581111,2,6
-0.4046991839392954,0.07975053595953868,2,6
-0.28979828585981005,0.11168159757849577,2,6
-0.2945015222293206,0.22170722729116044,2,6
-0.15267428216953846,0.12547905061187734,2,6
-0.3896931747349438,0.3981862826156517,2,6
-0.4294072868270594,-0.08469666242172569,2,6
-0.1943343994261039,0.36300123873948215,2,6
-0.389224269055951,-0.07491769537459167,2,6
-0.31500587361138266,0.11660661567908526,2,6
-0.09939312402406733,0.15751571474088366,2,6
-0.3312870022491191,0.2152463823355994,2,6
-0.22610891718336693,-0.0937578926588745,2,6
-0.20106579307937397,-0.07882879725565502,2,6
-0.4575298923774302,0.2009125644859503,2,6
-0.1079857155701538,0.1282027639625071,2,6
-0.20910693670537456,0.058441556036698705,2,6
-0.18647443280146597,0.116803389485548,2,6
-0.34739871572060366,0.0939167662445684,2,6
-0.42834083183691274,0.13309548808595267,2,6
-0.21094805974833283,0.2750834960583924,2,6
-0.2254546950734215,0.3429145337042404,2,6
-0.10840764309067497,0.12659344548048307,2,6
-0.26796803133178404,0.2837889396453233,2,6
-0.4582136200883583,0.09055540371234166,2,6
-0.29058018219004056,0.024914604890798164,2,6
-0.24016444806609138,-0.10551065671622474,2,6
-0.11667680841559513,-0.0089359231188674,2,6
-0.39326972899153095,-0.013588764822211774,2,6
-0.4667647207261342,0.18913793192267847,2,6
-0.14063499294622814,0.14148861021689818,2,6
-0.2677264438228812,0.0631359498488871,2,6
-0.19899325657297473,0.1371823487001882,2,6
-0.27924703144037766,0.22845067393162255,2,6
-0.41351847598662006,-0.047003082289069464,2,6
-0.15667141852985408,0.40299642944972364,2,6
-0.36989294250564203,0.33267214941821494,2,6
-0.0871532049981238,0.035046668195261324,2,6
-0.2554777664457385,0.28847153992797403,2,6
-0.09733839127514134,0.515329470512667,2,6
-0.2945704176869781,0.04838726851601757,2,6
-0.17702589968204036,0.18022691232959154,2,6
-0.270311306315228,0.21449252650788503,2,6
-0.34678065231162514,0.10054698631993375,2,6
-0.16824129092653298,0.2195531462939336,2,6
-0.3016642492449199,0.0017223041270823802,2,6
-0.36714358491324517,0.16480144595333285,2,6
-0.20994175118809527,0.14309502668364876,2,6
-0.3512989657397041,0.37628880106942414,2,6
-0.25529826783761744,0.1599630370545893,2,6
-0.1554606564742601,0.29254198357405237,2,6
-0.2722264341758118,0.0728393834980696,2,6
-0.34122607445843556,0.28190250563216673,2,6
-0.40080818766397286,0.2609670218285566,2,6
-0.23546334798661095,-0.10765672513213298,2,6
-0.2855789522951623,0.05781643059819855,2,6
-0.40206232165354755,0.3770030500039071,2,6
-0.1731375905174871,0.047065375315872196,2,6
-0.32954717500402264,0.25950220628886456,2,6
-0.2503719673160938,0.11624376764682409,2,6
-0.30269107274361695,0.2954945908039439,2,6
-0.3500013105066223,0.27618932574100175,2,6
-0.34671026040085734,-0.29315663612158843,2,6
-0.34020728866208627,0.023994318642355544,2,6
-0.5498858248490577,0.11022539015945121,2,6
-0.1936934164672059,0.3335701474156545,2,6
-0.40141441077871215,-0.0012060072033833191,2,6
-0.28860367526208747,0.2567098997889701,2,6
-0.19848272637966233,0.11151570472602929,2,6
-0.24997261199496162,0.15016958064791394,2,6
-0.3788513158328718,0.26163378665930537,2,6
-0.37161677210578953,-0.06641209133679862,2,6
-0.2668113455753937,0.15719910876935111,2,6
-0.10077551997661105,-0.025975158209269454,2,6
-0.4468859010194941,0.20733820656149696,2,6
-0.26813189554225503,0.191938491366882,2,6
-0.31585660934773363,0.10490726279956833,2,6
-0.2539518541383522,0.2941478656192491,2,6
-0.3744051108598501,-0.1109293803257583,2,6
-0.2697718055443907,0.35828238213566105,2,6
-0.27543878085480145,0.1074546322209021,2,6
-0.1312570741401562,-0.14365253323209987,2,6
-0.20188669323467118,0.24842672046821357,2,6
-0.2816396246839412,0.11434875935632666,2,6
-0.12476434001218278,0.33441739321379804,2,6
-0.2875229115452458,0.19988297773389826,2,6
-0.04112471524575539,0.1905422646595334,2,6
-0.4276854039055795,-0.11232938976562151,2,6
-0.3041898751554608,-0.052629564512079924,2,6
-0.3271924757561949,0.12557777613238766,2,6
-0.26940437842379883,0.38775734951893964,2,6
-0.22640956010922814,0.3119103988111157,2,6
-0.25358124952585576,0.25340470912352575,2,6
-0.30530119861024707,0.27723562852023664,2,6
-0.16829460901285448,0.12921904357691916,2,6
-0.15854965953193872,0.27875294325542477,2,6
-0.343333116877094,0.05635106717503166,2,6
-0.28076581101954107,-0.054906063835665264,2,6
-0.5290391438125356,0.1715122903635507,2,6
-0.3823932233309223,-0.2654391309924025,2,6
-0.061179076389257264,0.20383574734088106,2,6
-0.35637674305019473,0.1436076537764984,2,6
-0.3086994366635598,-0.048896103380903055,2,6
-0.0023008484900062243,0.13990623058702834,2,6
-0.12754578514040418,0.08575798238820088,2,6
-0.20750967593116293,0.05647628521373255,2,6
-0.46292857537607474,0.25734974341002603,2,6
-0.17806885036194056,-0.026076016939743554,2,6
-0.1759509642584352,0.0798119435004746,2,6
-0.40826971955396524,0.3390350084776152,2,6
-0.12998010198740115,0.09000590945938056,2,6
-0.5719624773417301,-0.09996425558345873,2,6
-0.31021189079656625,-0.0497073508567048,2,6
-0.12918282472008558,0.4194302719523191,2,6
-0.11225806822157482,0.4291595944591409,2,6
-0.23369902181071783,0.13735747647205085,2,6
-0.2605644189949597,0.3298818278122092,2,6
-0.26594093234767785,0.06217162340347268,2,6
-0.3313377866832657,0.24871952149291418,2,6
-0.2841533064587803,0.031968585622626,2,6
-0.13904552486492916,0.07670098875576524,2,6
-0.3802462761449771,0.03379666636948475,2,6
-0.2539607100929058,0.16622029778752737,2,6
-0.3151255955058961,0.04855666604189282,2,6
-0.5379452425228929,-0.00434958186385942,2,6
-0.17499803553732216,0.11967614901677609,2,6
-0.43329864972862,-0.2081885303610543,2,6
-0.24743289240588923,0.2720101126935647,2,6
-0.14854377504361943,0.046397401997484586,2,6
-0.4347646949650462,0.017786066540134093,2,6
-0.2573071162854762,0.5130404780206607,2,6
-0.4652427317539992,0.020608327440198193,2,6
-0.34074668736418845,0.28581181895821245,2,6
-0.38868167554843985,-0.1743547224669527,2,6
-0.24157675166578496,-0.003349672161825218,2,6
-0.11153883457629632,-0.0019254875843670444,2,6
-0.42312364938631475,0.12124756304107981,2,6
-0.2644257695545752,-0.057051670204508964,2,6
-0.279721312070363,0.3268401878209891,2,6
-0.1167691364513257,0.2605010794493989,2,6
0.06869294995031389,0.503480351057298,2,6
-0.16492481812236692,0.10725145025445519,2,6
-0.35085255011829386,0.17026026960492896,2,6
-0.5523593775022744,-0.06916012934887528,2,6
-0.2193954827668139,0.01720870760969656,2,6
-0.33219041875416516,-0.17708830999844355,2,6
-0.2335390729835617,0.34199506526685364,2,6
-0.27783439471822996,0.27035927386750336,2,6
-0.1595373483038673,0.3986364439715011,2,6
-0.11687111733984351,0.11835300561094006,2,6
-0.3195953474061577,0.05402178027304244,2,6
-0.3479165389786369,-0.07360796656712554,2,6
-0.29122203690876636,-0.19238948972034714,2,6
-0.26542158108774444,0.070507790333011,2,6
-0.2824893001176474,0.3300804031364562,2,6
-0.372513346873546,-0.010630499244166203,2,6
-0.1122922373524991,-0.06122140009430679,2,6
-0.26830588825809437,0.4231124288430088,2,6
-0.28253698926177184,0.27772457223188807,2,6
-0.3043553369426476,0.1557692558216672,2,6
-0.23335329257262677,0.16365085564439186,2,6
-0.15333282583025498,-0.01130124876842821,2,6
-0.1626323614522026,0.2020936443822015,2,6
-0.4879650691168821,0.015563233780226005,2,6
-0.39594296944271795,0.16579754258580887,2,6
-0.1808938935522744,0.08215447326243391,2,6
-0.23217447915287892,0.22452859769093514,2,6
-0.14433648651466832,0.006043064528205286,2,6
-0.17478386472090665,0.2485142235186082,2,6
-0.37677916864565114,-0.2924692350556715,2,6
-0.2815242712166032,0.09742198513755829,2,6
-0.42643718304487477,0.1061119169630717,2,6
-0.3746890582945901,0.16928355906426648,2,6
-0.5000613233015888,0.17700210891653284,2,6
-0.24361935105311078,0.22293702722687714,2,6
-0.39341602669714293,-0.027677511780947295,2,6
-0.21061616735569214,0.3099264777618943,2,6
-0.324598286395461,0.10374147009621396,2,6
-0.28336752148428723,0.204069655325847,2,6
-0.2577564994023531,0.15828401415152632,2,6
-0.12902635979916965,0.3088327879187541,2,6
-0.31958741404048163,-0.13353346041133926,2,6
-0.42825238960090517,-0.09166045754448121,2,6
-0.31944215949859467,0.17455113274863882,2,6
-0.2971268542916078,0.27040127441679057,2,6
-0.2975927713550515,0.20941675722783012,2,6
-0.2562520785043732,0.22792269103740737,2,6
-0.3971022185951949,-0.16323270828560105,2,6
-0.4728608097771724,-0.3135921420927269,2,6
-0.35162800855135556,-0.018356355322271783,2,6
-0.3890208691178171,0.07559108302389927,2,6
-0.3681853677740429,0.13302288901526016,2,6
-0.3944801754305028,0.10046792275576749,2,6
-0.23637623087778398,0.08478041254158891,2,6
-0.41050277571813965,0.32551200713342676,2,6
-0.562631279757353,-0.04997951127831607,2,6
-0.4492372239832313,-0.13688739869281555,2,6
-0.32241843327175573,-0.1481521950927644,2,6
-0.31629168729722645,0.014104984026703987,2,6
-0.4967868849365453,-0.008298732881028725,2,6
-0.1913000378333728,0.12211210143264786,2,6
-0.13384142012519104,-0.23927455373466375,2,6
-0.24378031520633026,0.20589622384158782,2,6
-0.2964958971003735,0.2584453428362625,2,6
-0.17582167049712083,0.0640230083461305,2,6
-0.4142418424548477,0.08959955821274007,2,6
-0.2619011391985362,0.01731079447273129,2,6
-0.20358369988543984,0.11832697351116075,2,6
-0.313199640665913,0.25513950229699967,2,6
-0.23156285058777476,0.0815114383116636,2,6
-0.48331054559966646,-0.08340993691993315,2,6
-0.17665107682156014,0.29609113566933254,2,6
-0.2047665873480273,-0.23111734984013596,2,6
-0.2794376502177095,0.18400460807092692,2,6
-0.49925176641088376,0.07291944986423227,2,6
-0.31427400829929975,0.2327308093041701,2,6
-0.1269020037551079,0.107587626109535,2,6
-0.23884757227650183,0.16383893478213785,2,6
-0.35548285653699185,0.12909148073172555,2,6
-0.31893569406872146,0.24556333727219262,2,6
-0.059279994064465866,0.31546003863682953,2,6
-0.25439144759269644,-0.04508632718848832,2,6
-0.0884297605212984,0.2612354966381014,2,6
-0.3269213268946397,0.049224421174554694,2,6
-0.31401149084167523,-0.03716491231662991,2,6
-0.28686846953415557,-0.012207020230943555,2,6
-0.45244309498904567,0.04875663446946804,2,6
-0.2987622507386898,0.13465423012845038,2,6
-0.3720928204854707,0.06231820576616029,2,6
-0.24146720247333608,0.39763499670220814,2,6
-0.28092904584775535,0.08868015709708313,2,6
-0.2963653702821092,0.30892683648638963,2,6
-0.33605877011135976,0.09867959975156917,2,6
-0.37326391178643037,-0.18106897736857394,2,6
-0.3194371193494817,0.03586359325460184,2,6
-0.35235049623960507,0.09392113755007125,2,6
-0.30830149345403807,0.09167592196467786,2,6
-0.18780839362460666,-0.04068142754628683,2,6
-0.31582846277067467,0.2541318240559395,2,6
-0.20778416438179423,0.1692617228882125,2,6
-0.4274038014442615,0.12523808221920268,2,6
-0.2510359337261942,-0.10721507740531236,2,6
-0.08546255957411064,0.012392214376496291,2,6
-0.28696902835195026,0.3374906844974095,2,6
-0.21540431360119477,0.2659781998204812,2,6
-0.2127036908766708,-0.02069539031797324,2,6
-0.3603572161915656,0.13822876120914307,2,6
-0.3301224784892849,0.07612322147784559,2,6
-0.12103232317624567,0.14412753150902569,2,6
-0.39471286544175344,-0.2394291965298186,2,6
-0.1724988239433079,0.2447703571409951,2,6
-0.2873670040288123,0.10708383090182147,2,6
-0.1090997999615311,0.4098021620071092,2,6
-0.1824285869619502,0.03941106121827467,2,6
-0.3311017625118724,0.09079211401291093,2,6
-0.41819039501670274,0.03411678537544427,2,6
-0.4099715812370715,0.002988502840568008,2,6
-0.2798061882063021,0.013558518858977436,2,6
-0.3733743234638622,0.0936934436177689,2,6
-0.13821408366555288,0.33451909510551586,2,6
-0.20724180514324064,0.12020755427814787,2,6
-0.2195507356555969,0.09158576409741934,2,6
-0.07538639200507025,0.02422691599050672,2,6
-0.22789304301276278,-0.05202942639117003,2,6
-0.37763245507672566,-0.03182683369022188,2,6
-0.19639868527394186,0.4197839468403313,2,6
-0.2748880018301864,-0.2917922003652086,2,6
-0.5016279972796243,0.046562671023066715,2,6
-0.16215038208849192,0.02017480630388821,2,6
-0.4344500236048672,0.22958700076898544,2,6
-0.34376737933060886,0.2541852556377405,2,6
-0.38993935896601334,0.03922504004770172,2,6
-0.26941759023838646,0.26273028914369656,2,6
-0.4166113771878036,-0.04077006199779648,2,6
-0.22466665751577564,0.12931008604940814,2,6
-0.45193069191762136,0.15053577176485755,2,6
-0.20791909207331646,0.22545565668610013,2,6
-0.3363249605500478,-0.01643107989644335,2,6
-0.3587083115157042,0.06822266317138104,2,6
-0.40523915560398555,0.0229164345081464,2,6
-0.21678625943306057,0.04604954604985667,2,6
-0.44649904382801897,0.1389698107734596,2,6
-0.32296913842174024,0.15400170758106974,2,6
-0.34451797943755086,0.20046063964060956,2,6
-0.22320183600178706,0.21983267347234436,2,6
-0.030825222186151816,0.16632945946702568,2,6
-0.43360624944320714,0.011231387984117547,2,6
-0.07857322300488512,0.2803648918749631,2,6
-0.4113984736040236,-0.016401529879188692,2,6
-0.08272256586564472,0.24923837685909048,2,6
-0.22087540729217298,0.21609854452727567,2,6
-0.3980647592230312,0.023062046559441773,2,6
-0.1954475000116175,0.31193525566212904,2,6
-0.2717900727325035,0.378973672300606,2,6
-0.37802232999168883,0.04279719678880717,2,6
-0.2473663219622552,0.07180099233093018,2,6
-0.2783193203793749,-0.048207748856325394,2,6
-0.49164368549150705,-0.12995156472693947,2,6
-0.07144894752122238,-0.12083265653265536,2,6
-0.07940373593876751,0.4454026010450821,2,6
-0.17045088656491048,0.08394815844011023,2,6
-0.4336533958302379,0.29565114729079545,2,6
-0.5076549194115147,0.06475282379660524,2,6
-0.29146536825405045,0.2669363534149903,2,6
-0.3205536174486652,0.08429679582535224,2,6
-0.2369453372826426,0.18132447561369158,2,6
-0.2669823446409258,-0.11700261557240005,2,6
-0.2666365515533582,-0.10491016619325691,2,6
-0.1622424624397602,0.16587685358057772,2,6
-0.19743071340453738,0.17959512129647423,2,6
-0.34853039747748,0.09265926802194513,2,6
-0.4744070956052661,-0.09510182964310965,2,6
-0.3981092354167859,-0.2952585213557497,2,6
-0.17735263560468162,0.1094963352679713,2,6
-0.40385703812877793,0.1516708197803658,2,6
-0.17723061017714675,0.021693833353118225,2,6
-0.37273068013609095,-0.2843406400314315,2,6
